cell_label,brain_section_label,cluster_alias,average_correlation_score,x_section,y_section,z_section,x_reconstructed,y_reconstructed,z_reconstructed,parcellation_index,x_ccf,y_ccf,z_ccf,parcellation_division,parcellation_structure,parcellation_substructure,cfos
1017092617101780460-1,C57BL6J-638850.38,2900,0.553071828330924,4.813115357658059,4.982018951751192,6.800000000000001,4.960693827483524,4.830534927526157,6.800000000000001,179,7.157308536746882,3.3173460592893127,5.119287655335996,TH,LH,LH,1
1017092617101780614,C57BL6J-638850.38,2900,0.620718124828092,4.936366277748711,5.05546434822949,6.800000000000001,5.060673642123947,4.95454169491184,6.800000000000001,179,7.146486602135353,3.455057464077079,5.226849500318046,TH,LH,LH,1
1017092617101800044-1,C57BL6J-638850.38,2900,0.587446401852095,5.704207019516111,4.633248658889983,6.800000000000001,5.853509049910421,4.654666470109218,6.800000000000001,179,7.202386048917918,3.136789757124767,6.030033522138997,TH,LH,LH,0
1104095349101960347-2,C57BL6J-638850.39,2900,0.532891598695983,5.03217449973395,4.8610482691735015,7.0,4.986256137408514,4.723923623525106,7.0,179,6.989769192564648,3.190900443651514,5.141749295668852,TH,LH,LH,2
1017092617101780456-1,C57BL6J-638850.38,2900,0.661465493376122,5.030419898905726,4.939326954097576,6.800000000000001,5.218997168971347,4.773736881157325,6.800000000000001,179,7.170774707025869,3.25928797329828,5.377123727761227,TH,LH,LH,1
1017092617101780475,C57BL6J-638850.38,2900,0.609977114002471,5.031906745391134,4.949602706956407,6.800000000000001,5.20932828006168,4.800468634272766,6.800000000000001,179,7.167323371741649,3.289460116689107,5.363889804810733,TH,LH,LH,1
1019171907102040256-2,C57BL6J-638850.40,2900,0.604123919741785,5.061088052992476,4.7153681344017535,7.2,5.097146259505592,4.7362270274657865,7.2,179,6.811068321472913,3.2010470598911027,5.256358023714115,TH,LH,LH,2
1019171907102090692,C57BL6J-638850.37,4844,0.615137077924746,5.846082742788222,4.983227134699665,6.6000000000000005,5.8363534496583735,4.858484990441983,6.6000000000000005,179,7.359169244257096,3.3716358526920835,6.016036305509613,TH,LH,LH,0
1019171907102090703,C57BL6J-638850.37,4846,0.668604731494959,5.9677503547711,4.8840182404683565,6.6000000000000005,5.980612297531447,4.765065356319418,6.6000000000000005,179,7.37405919589526,3.267941634214788,6.164582608526354,TH,LH,LH,0
1017092617101780141-1,C57BL6J-638850.38,2906,0.520663566089815,4.835880826687027,4.8207736353510136,6.800000000000001,4.986808791344212,4.679558125474566,6.800000000000001,179,7.1756027584805055,3.1452107227473665,5.147149822826487,TH,LH,LH,2
1017092617101560551-1,C57BL6J-638850.38,2906,0.618202917307488,5.804231087871276,4.406680949638711,6.800000000000001,5.968831179246003,4.434992912738937,6.800000000000001,179,7.230187656365961,2.894802425105985,6.140163258177522,TH,LH,LH,0
1019171907101680727,C57BL6J-638850.40,2905,0.581038378387517,5.815421542830766,4.738032250204912,7.2,5.848717428087776,4.771742740746647,7.2,179,6.827484517613628,3.259631919813955,6.017864666467929,TH,LH,LH,1
1104095349101960605-1,C57BL6J-638850.39,2905,0.513027317039137,5.146526781736355,4.805794509544005,7.0,5.159317374074354,4.71224041924465,7.0,179,6.995609857674804,3.183040054390182,5.313460558255806,TH,LH,LH,1
1019171907102040395-1,C57BL6J-638850.40,2905,0.672319063312399,4.949721643228638,4.643880991284295,7.2,5.008199435203735,4.687229133963857,7.2,179,6.814132410813159,3.144423288204631,5.164943167798533,TH,LH,LH,2
1017092617101540932,C57BL6J-638850.38,2906,0.641224331644415,4.677144233698857,4.676474416689637,6.800000000000001,4.912490656789313,4.578954478512414,6.800000000000001,179,7.185527021860594,3.0262522820717868,5.073872084997153,TH,LH,LH,2
1017092617101780429-1,C57BL6J-638850.38,2906,0.678962602432504,4.881288630385082,4.94804968558652,6.800000000000001,5.016488137654453,4.81013847691814,6.800000000000001,179,7.160954289423246,3.2960182504912816,5.169696847276363,TH,LH,LH,1
1017092617101540685-1,C57BL6J-638850.38,2906,0.647254932825314,4.756940024501922,4.565141707976041,6.800000000000001,4.937151265536069,4.475985080537038,6.800000000000001,179,7.197157628087839,2.9163980219858936,5.090131119020435,TH,LH,LH,2
1017092617101541182,C57BL6J-638850.38,2902,0.617720764181408,4.739548805166225,4.755299538240551,6.800000000000001,4.93911574650934,4.636141523324228,6.800000000000001,179,7.178784273123999,3.097960094109088,5.09214729171694,TH,LH,LH,2
1017092617101560691-1,C57BL6J-638850.38,2906,0.71951742324344,5.853423156657053,4.455131955905912,6.800000000000001,6.04703989076289,4.473029777848445,6.800000000000001,179,7.228050260669777,2.9390245181159345,6.220263622324174,TH,LH,LH,1
1017092617101800152-1,C57BL6J-638850.38,2906,0.627777521251264,5.754448682538539,4.687235807767035,6.800000000000001,5.887747949842852,4.7089562853083855,6.800000000000001,179,7.197035006852509,3.1998058299501824,6.065675501320543,TH,LH,LH,0
1017092617101780461-1,C57BL6J-638850.38,2906,0.555236070873239,4.897382810252274,4.962626618808999,6.800000000000001,5.020988356177776,4.835812571401639,6.800000000000001,179,7.159054376878848,3.319427620632221,5.185934391675528,TH,LH,LH,1
1017092617101541280,C57BL6J-638850.38,2906,0.655911089051454,4.8462280667247954,4.776301856185409,6.800000000000001,5.006078436757625,4.626075301229325,6.800000000000001,179,7.182076639815868,3.0861426847879443,5.163403914858804,TH,LH,LH,2
1017092617101800277-1,C57BL6J-638850.38,2906,0.680196614708928,5.778453714802742,4.756637667744353,6.800000000000001,5.879173090798008,4.793568520192643,6.800000000000001,179,7.186773796181621,3.296624102544858,6.050960234051837,TH,LH,LH,0
1017092617101780176-1,C57BL6J-638850.38,2906,0.629876203370084,4.854400808497937,4.83363719215255,6.800000000000001,5.001348288517675,4.686411288894501,6.800000000000001,179,7.175572927274894,3.150495163114615,5.164404821453827,TH,LH,LH,2
1017092617101540998,C57BL6J-638850.38,2906,0.676176728730142,4.739408422148029,4.6872702794513,6.800000000000001,4.940045621715967,4.586150629314294,6.800000000000001,179,7.185392082195862,3.035643691329042,5.101726117018642,TH,LH,LH,2
1104095349101960378-2,C57BL6J-638850.39,2906,0.556019453675423,5.029777574158305,4.787576214411736,7.0,4.999368151734626,4.646382492357648,7.0,179,6.998826176352163,3.1051116004055723,5.153588113996754,TH,LH,LH,2
1017092617101541179,C57BL6J-638850.38,2907,0.638480171796691,4.80912892910927,4.741775270104363,6.800000000000001,4.976956735061009,4.6125568416653895,6.800000000000001,179,7.182505597016789,3.0719754728065456,5.129049080467068,TH,LH,LH,2
1017092617101560970,C57BL6J-638850.38,2906,0.624942757226792,5.71881664047424,4.622994686071405,6.800000000000001,5.864646474288663,4.644248108178027,6.800000000000001,179,7.203752390928214,3.1261305013283103,6.039704281336894,TH,LH,LH,0
1017092617101541117,C57BL6J-638850.38,2906,0.686627637899991,4.678283767730947,4.745411497912481,6.800000000000001,4.914760053832334,4.6256042470555485,6.800000000000001,179,7.179688611942529,3.0829423750076383,5.071032378455156,TH,LH,LH,2
1017092617101541241,C57BL6J-638850.38,2907,0.583678369286209,4.676074475711308,4.792022073112777,6.800000000000001,4.911141630263885,4.655206701620746,6.800000000000001,179,7.176495938813617,3.114363998904049,5.070947976334749,TH,LH,LH,2
1019171907101680799,C57BL6J-638850.40,2907,0.663701852413447,5.807692121555686,4.8071978105271205,7.2,5.833064618978272,4.824813735532188,7.2,179,6.821601635010134,3.315698909213636,6.01136608173208,TH,LH,LH,1
1017092617101560795,C57BL6J-638850.38,2902,0.562536360177348,5.923444144914147,4.488229569444237,6.800000000000001,6.105021312262252,4.492287641434557,6.800000000000001,179,7.227524587064397,2.9617666335559085,6.280977184705564,TH,LH,LH,1
1017092617101800235-1,C57BL6J-638850.38,2902,0.607060839441267,5.782930348194771,4.731750943196309,6.800000000000001,5.896162275202854,4.764130573508789,6.800000000000001,179,7.190843693167117,3.26250554102916,6.071597842286277,TH,LH,LH,0
1017092617101541145,C57BL6J-638850.38,2907,0.536808496069537,4.881077453063505,4.713882801426583,6.800000000000001,5.059340255112539,4.522533966045002,6.800000000000001,179,7.1949061050812295,2.9731543724918827,5.209666774852089,TH,LH,LH,1
1104095349102290199-3,C57BL6J-638850.39,2907,0.56599887219531,5.952142181136828,4.921308554803563,7.0,5.901238795594039,4.81160118005164,7.0,179,7.005178638192811,3.310412345908683,6.079595265280232,TH,LH,LH,1
1019171907101680377-1,C57BL6J-638850.40,2904,0.514179447290173,5.957023423667762,4.681788293143497,7.2,5.968007968720815,4.717163710729347,7.2,179,6.83731187042965,3.199687537416521,6.145262373105604,TH,LH,LH,1
1017092617101800154-1,C57BL6J-638850.38,2907,0.660455514435697,5.738113126192429,4.69165154460009,6.800000000000001,5.860991411761677,4.720820177167612,6.800000000000001,179,7.194759504899388,3.213960161952424,6.0371029340638325,TH,LH,LH,0
1017092617101800365-1,C57BL6J-638850.38,2907,0.699240443288509,5.861230611335699,4.795389339793103,6.800000000000001,5.98250741499368,4.848638115373464,6.800000000000001,179,7.184389603728353,3.3542540992277394,6.168994780228433,TH,LH,LH,0
1104095349101960425-2,C57BL6J-638850.39,2907,0.600020765454037,5.068712446581233,4.860021963404296,7.0,5.034306904791662,4.747026448638868,7.0,179,6.988895876860502,3.215254233792854,5.196197286155401,TH,LH,LH,2
1017092617101780538-1,C57BL6J-638850.38,2902,0.593493797110504,4.874500625966679,5.013553306865092,6.800000000000001,5.010005836466911,4.884712826576383,6.800000000000001,179,7.153116441346499,3.374806324609863,5.175171951564587,TH,LH,LH,1
1017092617101780555,C57BL6J-638850.38,2900,0.684180125772813,4.88642615921955,5.021961831338135,6.800000000000001,5.017928858531139,4.899548518975052,6.800000000000001,179,7.151248669832819,3.3946878705780352,5.180310171806156,TH,LH,LH,1
1019171907101680270-1,C57BL6J-638850.40,2907,0.65182433022594,6.004496229686676,4.638335772002385,7.2,6.001738210705443,4.673221755625535,7.2,179,6.843456694243301,3.1496585050435475,6.181553489153255,TH,LH,LH,1
1104095349101960498-2,C57BL6J-638850.39,2907,0.634899607148089,5.108281769367415,4.867382886915655,7.0,5.129963779644392,4.805559008696519,7.0,179,6.984225019080864,3.287613003236611,5.287297441877845,TH,LH,LH,1
1017092617101780543,C57BL6J-638850.38,2907,0.604176567686782,4.771675431518994,5.034344139818747,6.800000000000001,4.933920788794556,4.863507969751662,6.800000000000001,179,7.1529904019092685,3.352004827542472,5.0920568622687306,TH,LH,LH,1
1104095349101960392-3,C57BL6J-638850.39,2907,0.540733966771084,4.998116975053979,4.581686818792239,7.0,5.004436527238761,4.521058843057912,7.0,179,7.013254008510095,2.9639605679079946,5.156917663169148,TH,LH,LH,2
1017092617101780554-1,C57BL6J-638850.38,2907,0.589338782442122,4.738950028485682,5.043111511279604,6.800000000000001,4.897843719113385,4.866680965456074,6.800000000000001,179,7.151530317514744,3.355521702052222,5.054505532006119,TH,LH,LH,1
1104095349101960492-3,C57BL6J-638850.39,2907,0.584198984082611,5.1041159816021375,4.854499079571161,7.0,5.114512702620558,4.771749167370223,7.0,179,6.9878014801581285,3.248191139477668,5.272799423831694,TH,LH,LH,1
1017092617101800227-1,C57BL6J-638850.38,2907,0.57174264217418,5.837810875187018,4.711858891994334,6.800000000000001,5.962988514445721,4.738858262741429,6.800000000000001,179,7.196318468070672,3.230546770231762,6.147541564690007,TH,LH,LH,0
1017092617101541186,C57BL6J-638850.38,2907,0.702254435143834,4.717449920117034,4.760074479251017,6.800000000000001,4.928251296685288,4.639122509847756,6.800000000000001,179,7.178370102806996,3.0999721485172462,5.085004013099985,TH,LH,LH,2
1017092617101780144-1,C57BL6J-638850.38,2906,0.538555039183296,4.829416504025479,4.821898863958461,6.800000000000001,4.980768318139063,4.682297930384052,6.800000000000001,179,7.17498374229604,3.149175534279414,5.139780185079336,TH,LH,LH,2
1017092617101800391-1,C57BL6J-638850.38,2906,0.596713613329783,5.830138664235133,4.815496688349898,6.800000000000001,5.927832039674436,4.853647872188002,6.800000000000001,179,7.18137237059208,3.364816205072344,6.102770647491633,TH,LH,LH,0
1104095349101960399-1,C57BL6J-638850.39,2907,0.586533893722431,5.06795033467147,4.944690879248885,7.0,5.079945760177788,4.921528872475419,7.0,179,6.969516307704696,3.4169241907090258,5.2334740790176175,TH,LH,LH,2
1017092617101780327-1,C57BL6J-638850.38,2907,0.524672397443367,4.828129166418568,4.902972225341992,6.800000000000001,4.971746867430761,4.758649678762728,6.800000000000001,179,7.166755826270705,3.2293772277437456,5.136876837341394,TH,LH,LH,2
1019171907101680339,C57BL6J-638850.40,2907,0.645167711806452,5.947015062757925,4.582981405812006,7.2,5.937834268232402,4.628562818499465,7.2,179,6.846662260915263,3.0988424282904177,6.115039760331984,TH,LH,LH,1
1017092617101800151-1,C57BL6J-638850.38,2907,0.511313066130083,5.839438486391686,4.67328524493866,6.800000000000001,5.974614583827483,4.687735456081602,6.800000000000001,179,7.2021556073342685,3.175512540326196,6.156039299995723,TH,LH,LH,0
1017092617101780427,C57BL6J-638850.38,2907,0.638601519112598,4.7635495875743645,4.96735429096432,6.800000000000001,4.93063740350734,4.80407408195314,6.800000000000001,179,7.159968554948448,3.283234123513825,5.09193158234079,TH,LH,LH,2
1017092617101780636,C57BL6J-638850.38,2907,0.678615010242763,4.820208979220568,5.092253034140542,6.800000000000001,4.976888491692113,4.923258466617828,6.800000000000001,179,7.147156292147114,3.421410303740388,5.133337728304569,TH,LH,LH,1
1017092617101780600,C57BL6J-638850.38,2907,0.565218376501859,4.775839812754576,5.0769712166476015,6.800000000000001,4.941374373855107,4.896660629228701,6.800000000000001,179,7.1499889582711855,3.38554876530191,5.105824172427295,TH,LH,LH,1
1017092617101800206-1,C57BL6J-638850.38,2907,0.523991116623718,5.784248712676042,4.7141719542573925,6.800000000000001,5.905932547301704,4.741174078921463,6.800000000000001,179,7.193527991594851,3.2380749028935485,6.078536901323283,TH,LH,LH,0
1017092617101800436,C57BL6J-638850.38,2902,0.595137804466459,5.83190005721345,4.847926443257769,6.800000000000001,5.919896577155883,4.8763811435368005,6.800000000000001,179,7.178498937498449,3.3910531946783733,6.095622227157979,TH,LH,LH,0
1017092617101800338-1,C57BL6J-638850.38,2907,0.654297543511512,5.804538344937285,4.7906078032080845,6.800000000000001,5.889703799744702,4.829764002455999,6.800000000000001,179,7.183097757299865,3.3377339316260577,6.067910398319115,TH,LH,LH,0
1019171907102040328,C57BL6J-638850.40,2907,0.615703583191859,4.98716053272815,4.637467456119526,7.2,5.038853415654635,4.678338521073056,7.2,179,6.815967410695342,3.1355097413792863,5.196603881961452,TH,LH,LH,2
1104095349102290188-2,C57BL6J-638850.39,2907,0.512477162204425,5.93572109400506,4.862316765843107,7.0,5.862608128745164,4.648468145275697,7.0,179,7.023399207224241,3.1205958365341013,6.0438374887040895,TH,LH,LH,1
1019171907201680160,C57BL6J-638850.40,2907,0.774302567845726,6.030203593579205,4.55612222884581,7.2,6.004209136628679,4.573101366893764,7.2,179,6.854760682887956,3.037948045312896,6.180288176887692,TH,LH,LH,0
1017092617101800223-1,C57BL6J-638850.38,2907,0.672642055249736,5.937562047900298,4.697164458556427,6.800000000000001,6.146296055733768,4.705095953036635,6.800000000000001,179,7.20455159938899,3.201401165295069,6.327120245196062,TH,LH,LH,2
1019171907101680630,C57BL6J-638850.40,2907,0.663109605815962,5.851063445419787,4.743762125454238,7.2,5.88507623087092,4.777657750317216,7.2,179,6.828486044360109,3.2633356420077826,6.064765516492771,TH,LH,LH,1
1019171907101680625,C57BL6J-638850.40,2907,0.654511333703887,5.863664312879516,4.77945176797178,7.2,5.902949026295582,4.804453650013463,7.2,179,6.825827017345473,3.29458286231838,6.082227701906005,TH,LH,LH,1
1017092617101800233,C57BL6J-638850.38,2907,0.767782440165188,5.863142143413693,4.715516711457045,6.800000000000001,6.012071095949632,4.739260503428171,6.800000000000001,179,7.197796960093345,3.23086623803937,6.198987650807628,TH,LH,LH,1
1019171907101680365-1,C57BL6J-638850.40,2907,0.568327510781468,5.952071025053291,4.638353212948221,7.2,5.959220887160033,4.672850724819946,7.2,179,6.84182656074249,3.150847050739805,6.130154748786739,TH,LH,LH,1
1017092617101540857,C57BL6J-638850.38,2906,0.658927446990869,4.717385138851618,4.634445291602703,6.800000000000001,4.923730432491872,4.548280088780122,6.800000000000001,179,7.189105554275252,2.993665674820388,5.08305704065169,TH,LH,LH,2
1017092617101560906,C57BL6J-638850.38,2906,0.638455760739681,5.904149082989706,4.5495390095949055,6.800000000000001,6.104747419814246,4.543868352045288,6.800000000000001,179,7.221794159674574,3.0188496530096565,6.283174386533947,TH,LH,LH,1
1104095349102290184-2,C57BL6J-638850.39,2907,0.502133307094165,5.944672185529047,4.933600886949972,7.0,5.884619922214055,4.833039955293693,7.0,179,7.002248927168793,3.333859154999389,6.060890608556484,TH,LH,LH,1
1017092617101800435,C57BL6J-638850.38,2907,0.511255341850747,5.788421548154918,4.856890784470032,6.800000000000001,5.848667808959398,4.873348836862641,6.800000000000001,179,7.176865473580975,3.385560418655521,6.021025671751627,TH,LH,LH,0
1104095349101960402-3,C57BL6J-638850.39,2907,0.538770094159106,4.997676682501001,4.547825844280252,7.0,5.017099551193438,4.495622471845596,7.0,179,7.016673490146702,2.934490120321878,5.17148046239588,TH,LH,LH,2
1017092617101780344,C57BL6J-638850.38,2907,0.636119051026686,4.704661340931717,4.932626428733783,6.800000000000001,4.9014342006295,4.765584477250938,6.800000000000001,179,7.163674928203289,3.238179963225797,5.062393282507447,TH,LH,LH,2
1017092617101780432,C57BL6J-638850.38,2907,0.532315649832918,4.799063946954565,4.963690605251641,6.800000000000001,4.948225779915659,4.810298152825862,6.800000000000001,179,7.159003138388331,3.2946132186864494,5.098400467356105,TH,LH,LH,2
